,Unnamed: 0,date,open,high,low,close,volume,adj close,dates,SMA_close,EMA_close,SMA_high,EMA_high,SMA_low,EMA_low,SMA_open,EMA_open,color,CRUP,CRDOWN,cancel
317,317,2011-09-29,25.719999,25.82,23.549999,24.120001,929600,24.120001,2011-09-29,25.53625,25.138345171753773,26.513750375,26.21466431881626,25.016249875,24.56055806080226,25.912499875,25.681503044664513,red,,,
318,318,2011-09-30,24.799999,24.889999,23.49,24.389999,1336100,24.389999,2011-09-30,25.333749875,24.97204602247516,26.300000249999997,25.920294247968204,24.743749875,24.32265626951287,25.76499975,25.485613256961287,,,,
319,319,2011-10-03,24.950001,25.0,23.25,23.73,1023200,23.73,2011-10-03,25.068749874999998,24.696035795258457,26.056250125,25.715784415086382,24.43749975,24.08428820962112,25.639999749999994,25.366588310969888,red,,,
320,320,2011-10-04,23.290001,24.32,22.93,23.66,1200300,23.66,2011-10-04,24.822499999999998,24.465805618534354,25.832499999999996,25.40561010062274,24.193749875,23.827779718594204,25.346249999999994,24.90512446408769,red,,,
321,321,2011-10-05,24.030001,25.84,23.35,25.370001,1229500,25.370001,2011-10-05,24.69625025,24.666737925526718,25.734999874999996,25.502141189373244,23.943749874999998,23.72160644779549,25.163750125,24.710652583179314,blue,,,
322,322,2011-10-06,25.370001,27.6,25.02,26.959999,1769100,26.959999,2011-10-06,24.876250125000002,25.17635149763189,25.869999874999998,25.96833203617919,23.958749875,24.01013834828538,25.02000025,24.857174453583912,green,True,,
323,323,2011-10-07,26.98,27.6,26.049999,26.99,1311600,26.99,2011-10-07,24.97625,25.579384498158138,25.946249875,26.33092491702826,24.018749749999998,24.463440715333075,25.14250025,25.328913463898598,green,True,,
324,324,2011-10-10,27.309999,28.18,27.0,27.879999,923500,27.879999,2011-10-10,25.387499875,26.09063216523411,26.156249875,26.74183049102198,24.32999975,25.027120556370168,25.306250125,25.769154694143353,green,,,
325,325,2011-10-11,27.51,27.77,27.09,27.610001,575700,27.610001,2011-10-11,25.823749875,26.428269684070973,26.399999875000002,26.970312604128207,24.772499874999998,25.485538210510132,25.53000025,26.156009206555943,green,,,
326,326,2011-10-12,27.25,28.0,27.200001,27.799999,1123400,27.799999,2011-10-12,26.249999875,26.73309842094409,26.78875,27.199132025433048,25.23625,25.86652994150788,25.836250375,26.399118271765733,green,,,
327,327,2011-10-13,27.629999,28.469999,27.440001,27.940001,1043500,27.940001,2011-10-13,26.776249999999997,27.001298994067625,27.222499875,27.48154690867015,25.760000124999998,26.21619017672835,26.171250125,26.67264732248446,green,,,
328,328,2011-10-14,28.0,28.549999,27.26,28.049999,1400500,28.049999,2011-10-14,27.324999875000003,27.234343439830376,27.75124975,27.71898070674345,26.301250124999996,26.44814791523316,26.76,26.96761458415458,green,,,
329,329,2011-10-17,27.860001,28.0,27.26,27.42,754500,27.42,2011-10-17,27.581249750000005,27.275600453201402,28.021249749999996,27.78142943857824,26.790000125,26.628559489625793,27.238750000000003,27.165922676564673,orange,,,
330,330,2011-10-18,27.299999,28.43,26.709999,28.34,999700,28.34,2011-10-18,27.753749875,27.51213368582331,28.12499975,27.9255562300053,27.00125,26.64665715859784,27.479999750000005,27.195717415105857,green,,,
331,331,2011-10-19,28.02,28.059999,27.299999,27.57,792900,27.57,2011-10-19,27.826249875,27.524992866751465,28.182499625000002,27.95543240111523,27.1575,26.791844234464985,27.609999750000004,27.37889132286011,orange,,,
332,332,2011-10-20,27.440001,27.469999,27.0,27.34,999700,27.34,2011-10-20,27.75875,27.483883340806695,28.0937495,27.847558311978514,27.1575,26.838101071250545,27.626250000000002,27.392471251113417,,,True,
333,333,2011-10-21,27.4,28.299999,27.01,28.030001,1142600,28.030001,2011-10-21,27.811249999999998,27.605242820627428,28.159999374999998,27.9481006870944,27.1475,26.87630083319487,27.6125,27.394144306421545,green,,,
334,334,2011-10-24,27.870001,28.889999,27.75,28.549999,940600,28.549999,2011-10-24,27.905,27.815188638265777,28.271249249999997,28.157411423295645,27.216249875,27.07045620359601,27.690000125,27.49989023832787,green,,,
335,335,2011-10-25,28.23,28.860001,27.799999,28.25,654400,28.25,2011-10-25,27.943749875,27.911813385317828,28.3199995,28.313542440341056,27.261249624999998,27.23257682501912,27.76500025,27.662136852032788,,,,
336,336,2011-10-26,28.190001,28.370001,27.4,27.98,510500,27.98,2011-10-26,27.935,27.92696596635831,28.29749975,28.326088786931933,27.278749625,27.26978197501487,27.788750374999996,27.779439996025502,,,,
337,337,2011-10-27,28.34,28.950001,28.110001,28.76,869400,28.76,2011-10-27,28.102499999999996,28.112084640500907,28.416249875,28.464735945391503,27.384999750000002,27.456497313900453,27.84875025,27.904008885797612,green,,,
338,338,2011-10-28,28.5,30.0,28.01,29.870001,1264000,29.870001,2011-10-28,28.293750125,28.502732720389595,28.612499875000005,28.805905735304503,27.547499875000003,27.579497910811465,27.998750375,28.036451355620365,green,,,
339,339,2011-10-31,29.5,29.51,28.75,29.370001,1134000,29.370001,2011-10-31,28.51875025,28.695459004747462,28.793749999999996,28.962371127459058,27.72875,27.839609486186696,28.183750375000002,28.361684387704727,green,,,
340,340,2011-11-01,28.389999,28.92,28.0,28.879999,635200,28.879999,2011-11-01,28.711250125,28.73646789258136,28.975000125,28.952955321357045,27.85375,27.875251822589654,28.302500124999998,28.367976523770345,,,,
341,341,2011-11-02,29.0,29.26,28.25,28.709999,875300,28.709999,2011-11-02,28.796249875,28.730585916452167,29.09500025,29.02118747216659,28.00875,27.95852919534751,28.502500124999997,28.50842618515471,,,,
342,342,2011-11-03,30.0,32.490002000000004,29.530001,32.459999,2509700,32.459999,2011-11-03,29.284999875000004,29.559344379462797,29.545000625,29.79203514501846,28.231250125,28.307745151936953,28.768749999999997,28.83988703289811,green,,,
343,343,2011-11-04,31.459999,32.400002,30.51,32.310001,3032900,32.310001,2011-11-04,29.792500000000004,30.170601406248842,29.98750075,30.371583335014357,28.57000025,28.797135118173184,29.172499875,29.422134136698528,green,,,
344,344,2011-11-07,31.639999,32.0,30.75,31.27,1266300,31.27,2011-11-07,30.203750000000003,30.41491220486021,30.441250625000002,30.733453705011165,28.98875025,29.231105091912475,29.603749625000003,29.914992995209968,green,,,
345,345,2011-11-08,31.370001,32.0,30.719999,31.84,1167900,31.84,2011-11-08,30.58875,30.73159838155794,30.8225005,31.014908437230908,29.315,29.561970404820816,29.98249975,30.23832810738553,green,,,
346,346,2011-11-09,30.870001,31.49,30.299999,30.879999,953700,30.879999,2011-11-09,30.71499975,30.764576296767288,31.008750500000005,31.120484340068483,29.601249875,29.72597675930508,30.278749875,30.378699861299857,,,,
347,347,2011-11-10,30.940001,31.5,30.65,31.33,747300,31.33,2011-11-10,30.959999625000002,30.89022600859678,31.257500500000003,31.204821153386597,29.838749875,29.931315257237284,30.45875,30.503433447677665,green,,,
348,348,2011-11-11,31.9,34.5,30.57,33.639999,3868300,33.639999,2011-11-11,31.554999625,31.501286673353054,31.955000500000004,31.937083119300688,30.159999875,30.073245200073444,30.897500125,30.813781570415962,green,,,
349,349,2011-11-14,33.0,33.540001000000004,32.619999,33.220001,1325700,33.220001,2011-11-14,32.118749875000006,31.88322319038571,32.490000625,32.29328709278943,30.70624975,30.639190488946014,31.397500125,31.299607888101303,green,,,
350,350,2011-11-15,32.919998,34.400002,32.73,33.93,891000,33.93,2011-11-15,32.302499999999995,32.33806248141111,32.728750625,32.76144596105844,31.106249625,31.10381482473579,31.762499875,31.659694579634348,green,,,
351,351,2011-11-16,33.48,35.0,33.400002,34.939999,1833200,34.939999,2011-11-16,32.631249749999995,32.916270596653085,33.05375037500001,33.258902414156566,31.467499874999998,31.61407864146117,32.015,32.064206895271155,green,,,
352,352,2011-11-17,34.5,34.900002,33.189999,33.68,1349300,33.68,2011-11-17,32.93249975,33.085988241841285,33.416250625,33.62359121101066,31.772499749999998,31.96428316558091,32.372500125,32.605494251877566,green,,,
353,353,2011-11-18,33.639999,34.110001000000004,32.540001000000004,32.599998,902800,32.599998,2011-11-18,33.027499500000005,32.977990410321,33.68000075,33.73168227523052,32.0,32.09222046211848,32.656249875,32.83538419590477,orange,,,
354,354,2011-11-21,32.439999,32.439999,31.049999,31.76,1031600,31.76,2011-11-21,33.137499625000004,32.707325874694114,33.798750625,33.44464154740152,32.09375,31.86061569275882,32.852499625,32.74752081903704,red,,True,
355,355,2011-11-22,31.76,32.790001000000004,31.049999,32.07,732600,32.07,2011-11-22,33.229999625000005,32.56569790253987,33.96000075,33.29916587020118,32.143749875000005,31.680478649923526,32.9549995,32.52807174813992,blue,,,
356,356,2011-11-23,31.76,32.049999,31.25,31.450001,451800,31.450001,2011-11-23,32.956249875,32.31776525753101,33.65375062500001,33.02157323237869,32.228749875000005,31.584816727718298,32.937499499999994,32.35738913744216,red,,,
357,357,2011-11-25,31.549999,32.41,31.08,31.66,239600,31.66,2011-11-25,32.761249750000005,32.171595200301894,33.5125005,32.88566806962787,32.03625,31.472635232669788,32.756249374999996,32.17796910689946,blue,,,
358,358,2011-11-28,32.0,33.279999,31.809999,32.560001,681200,32.560001,2011-11-28,32.589999875000004,32.25790760023481,33.372500125,32.97329716526612,31.921249875,31.547604958743168,32.641249625,32.13842041647736,,True,,
359,359,2011-11-29,32.490002000000004,33.07,31.629999,31.75,591100,31.75,2011-11-29,32.19125,32.14503924462707,33.131250125,32.99478668409587,31.699999499999997,31.56591474568913,32.517499875,32.21654965726017,,,,True
360,360,2011-11-30,32.5,32.93,32.220001,32.740002000000004,760300,32.740002000000004,2011-11-30,32.07375025,32.2772531902655,32.884999875,32.980389643185674,31.57874975,31.711267246647104,32.267499875,32.27953862231346,,,,
361,361,2011-12-01,32.57,33.990002000000004,31.98,32.599998,1030200,32.599998,2011-12-01,32.07375025,32.348974259095385,32.870000000000005,33.20474794469997,31.508749624999997,31.770985636281083,32.13375,32.34408559513269,,,,
362,362,2011-12-02,32.830002,33.689999,32.400002,33.299999,802800,33.299999,2011-12-02,32.266250125,32.56031309040752,33.026250000000005,33.31258151254442,31.6775,31.910767050440842,32.182500375,32.45206701843654,,,,
363,363,2011-12-05,33.529999,35.0,33.43,34.419998,1160100,34.419998,2011-12-05,32.559999875,32.97357640365029,33.302499874999995,33.68756339864566,31.975000125,32.2483743725651,32.40375025,32.69160745878397,green,,,
364,364,2011-12-06,34.200001,34.98,34.029999,34.869999,951800,34.869999,2011-12-06,32.987499625,33.39500364728356,33.66875,33.97477153227995,32.3225,32.64429095643953,32.708750375,33.026806023498644,green,,,
365,365,2011-12-07,34.630001,34.889999,33.799999,34.189999,674300,34.189999,2011-12-07,33.303749499999995,33.571669281220544,33.978749875,34.17815541399552,32.662499875,32.90111496611963,33.093750625,33.383071573832275,green,,,
366,366,2011-12-08,30.84,31.65,29.610001,30.889999,3305800,30.889999,2011-12-08,33.09499925,32.975742552060424,33.775,33.61634309977429,32.387500125,32.16975630698193,32.948750624999995,32.8179445574251,red,,,
367,367,2011-12-09,30.540001,31.120001,30.280001,31.040001,1239500,31.040001,2011-12-09,33.006249375,32.54557776271366,33.531250125,33.06160041093556,32.218750375,31.749810683208167,32.7050005,32.3117348779973,red,,,
368,368,2011-12-12,30.440001,30.620001,30.02,30.41,758700,30.41,2011-12-12,32.714999125,32.07100492655507,33.24250025,32.51902276406099,31.94375025,31.365408309161907,32.447500624999996,31.895794016220123,red,,,
369,369,2011-12-13,30.57,30.93,28.91,29.450001,994100,29.450001,2011-12-13,32.3212495,31.488559609542833,32.86,32.16590659426966,31.560000250000005,30.81976201823704,32.197500624999996,31.601173123726763,red,,,
370,370,2011-12-14,29.5,29.68,28.0,28.530001,1163900,28.530001,2011-12-14,31.72499975,30.831102140755537,32.358750125,31.613482906654177,31.01,30.193148236406586,31.781250374999996,31.134245762898594,red,,,
371,371,2011-12-15,28.67,29.17,28.120001,28.620001,700300,28.620001,2011-12-15,31.000000125000003,30.339746331698752,31.630000125000002,31.070486705175473,30.346250124999997,29.732448850538454,31.173750499999997,30.586635593365575,red,,,
372,372,2011-12-16,28.790001,28.93,27.98,28.0,1029700,28.0,2011-12-16,30.141250250000002,29.819802702432362,30.873750125,30.594822992914256,29.59000025,29.34301577264102,30.497500499999997,30.18738346150656,red,,,
373,373,2011-12-19,28.09,28.5,27.370001,27.75,987000,27.75,2011-12-19,29.336250375,29.359846546336282,30.075000250000002,30.129306772266645,28.786250499999998,28.90456804538746,29.680000375,29.721298247838437,red,,,
374,374,2011-12-20,28.049999,28.450001,27.719999,27.9,843300,27.9,2011-12-20,28.9625005,29.035436202706,29.675000374999996,29.756127711762947,28.550000249999997,28.641330479745804,29.331250250000004,29.34989841498545,red,,,
375,375,2011-12-21,27.91,28.07,26.030001,27.57,1705500,27.57,2011-12-21,28.528750374999998,28.709783713215778,29.293750249999995,29.381432664704516,28.01875025,28.06103503980229,29.002500125,29.029920989433126,red,,,
376,376,2011-12-22,27.6,28.049999,27.299999,27.77,1009400,27.77,2011-12-22,28.198750375000003,28.500942888056716,28.972500000000004,29.0855585169924,27.678750125,27.891915919846227,28.6475,28.712160769559098,red,,,
377,377,2011-12-23,28.0,28.0,27.52,27.9,591400,27.9,2011-12-23,28.005000250000002,28.367400024044112,28.606250000000003,28.84432329099409,27.505000125,27.809267937658177,28.32625,28.553902820768187,,,,
378,378,2011-12-27,27.66,28.77,27.639999,28.57,777500,28.57,2011-12-27,28.010000125,28.4124222409232,28.492500000000003,28.827807004106514,27.459999999999997,27.77165261817858,28.09625,28.355257749486366,,,,
379,379,2011-12-28,28.99,29.24,28.040001,28.51,575200,28.51,2011-12-28,27.99625,28.43410618738471,28.501250000000002,28.9194054476384,27.449999999999996,27.831285591916675,28.13625,28.49631158293384,,,,
380,380,2011-12-29,28.59,29.34,28.549999,28.73,488200,28.73,2011-12-29,28.087499999999995,28.499860367965887,28.552500000000002,29.012870903718756,27.521249874999995,27.99099968260186,28.111249875000002,28.51713123117076,,,,
381,381,2011-12-30,28.49,28.98,28.25,28.559999,339800,28.559999,2011-12-30,28.188749874999996,28.513224508417913,28.6125,29.00556625844792,27.631249749999995,28.048555308690336,28.161249875000003,28.51110206868837,,,,
