,date,low,high,open,close,volume
73,2017-03-12 00:00:00,1166.72254864,1182.99899999,1174.0,1173.00000025,898501.79959966
74,2017-03-12 08:00:00,1169.0,1216.25399999,1178.99999981,1207.0,2513325.5480715698
75,2017-03-12 16:00:00,1205.00000006,1232.3,1207.0,1224.4,2291463.0517160203
76,2017-03-13 00:00:00,1171.0,1239.0,1224.4,1217.99989994,2598981.4142939104
77,2017-03-13 08:00:00,1211.0,1249.00000004,1217.99989989,1236.7,3542344.4977377
78,2017-03-13 16:00:00,1215.24620001,1244.899999,1234.99999999,1237.0,2845978.45553181
79,2017-03-14 00:00:00,1220.5,1240.0,1236.99999999,1226.00000014,1373289.08203715
80,2017-03-14 08:00:00,1221.12185211,1260.0,1226.00000014,1242.50000035,1497289.34623372
81,2017-03-14 16:00:00,1239.0,1259.999,1247.5,1243.22313985,1491153.99873091
82,2017-03-15 00:00:00,1241.58999971,1255.0,1247.94999989,1253.99999999,694657.90306571
83,2017-03-15 08:00:00,1243.0,1256.3,1253.99999999,1255.0,1841272.3594210101
84,2017-03-15 16:00:00,1242.999,1267.51000001,1255.0,1255.0099998,2474310.3425163
85,2017-03-16 00:00:00,1175.000001,1265.20000004,1255.1099998,1210.0,4240620.9504346
86,2017-03-16 08:00:00,1171.0,1222.00000003,1203.00000021,1208.99999985,4618684.5101778
87,2017-03-16 16:00:00,1119.31,1219.10001003,1208.99999985,1166.0,5653976.3234783
88,2017-03-17 00:00:00,1060.00000001,1173.99999969,1166.0,1067.24590625,5482382.4008514
89,2017-03-17 08:00:00,1052.0,1164.02249563,1067.24600019,1146.1,6629588.6591104
90,2017-03-17 16:00:00,1061.0,1164.8,1149.99999999,1070.0,5620695.6044124
91,2017-03-18 00:00:00,1049.0,1095.07999999,1070.0,1071.68456275,3790689.5524343
92,2017-03-18 08:00:00,936.0,1092.51421765,1071.68456275,967.1,9278862.843201
93,2017-03-18 16:00:00,935.0,1009.5,967.10000003,966.00000029,7017320.3383487
94,2017-03-19 00:00:00,965.00000003,1012.65559784,971.29066,1008.34761752,4384941.4815528
95,2017-03-19 08:00:00,973.0,1033.0,1008.0,1029.89898973,2945996.1066648997
96,2017-03-19 16:00:00,1000.0,1063.456,1027.00000001,1015.1,4876391.9234082
97,2017-03-20 00:00:00,1010.0,1047.26957025,1014.0,1028.0,1916743.39838867
98,2017-03-20 08:00:00,1015.33414457,1053.49999998,1028.0,1043.24900016,1838323.7757304502
99,2017-03-20 16:00:00,1011.68207623,1053.37608344,1043.24900091,1036.88000006,1851715.01768565
100,2017-03-21 00:00:00,1034.0,1086.88017423,1036.88000006,1076.00000022,2854884.3789443998
101,2017-03-21 08:00:00,1063.12621,1095.0,1079.09900565,1086.00100021,2804975.8254891597
102,2017-03-21 16:00:00,1076.0,1123.4,1086.4000002,1117.97999765,4104057.0894079
103,2017-03-22 00:00:00,1056.0,1118.0,1117.97999764,1059.89999994,1865717.63503331
104,2017-03-22 08:00:00,1005.7194439,1084.0,1059.89999975,1016.15255751,6189805.8197342
105,2017-03-22 16:00:00,986.22000007,1050.85918246,1016.99999999,1037.69999999,3546463.4688689997
106,2017-03-23 00:00:00,1002.52000002,1045.99999998,1034.82316026,1038.89,1463567.1516003301
107,2017-03-23 08:00:00,1027.13409301,1057.006,1038.8,1049.4,1665478.2317054002
108,2017-03-23 16:00:00,1020.568209,1049.39999958,1049.39999958,1034.99999987,1978643.7368587
109,2017-03-24 00:00:00,992.01396169,1037.50588201,1034.99999983,1015.9999999,2411880.7078049
110,2017-03-24 08:00:00,955.0,1020.0,1017.50000041,989.49900666,5379463.8113415
111,2017-03-24 16:00:00,930.1,989.99999959,989.49900666,942.51000039,5590055.5303502
112,2017-03-25 00:00:00,901.0,967.40187689,946.79999997,934.00000005,5202549.200177601
113,2017-03-25 08:00:00,888.98999998,952.99,932.0,934.75101922,4021364.0058544
114,2017-03-25 16:00:00,920.98142601,980.08958297,935.49900666,971.95083163,4315614.2575506
115,2017-03-26 00:00:00,951.87475752,976.00000018,971.95083163,955.01000497,2101602.98807755
116,2017-03-26 08:00:00,948.42378187,1008.49999999,957.99999881,996.0,3066855.98973129
117,2017-03-26 16:00:00,951.00000011,1002.16549562,1000.0,963.04740785,3250060.6758168004
118,2017-03-27 00:00:00,957.673528,992.0,966.99999999,991.89000001,1357175.31261758
119,2017-03-27 08:00:00,980.69,1033.79999999,992.0,1030.5,4497062.16950627
120,2017-03-27 16:00:00,1010.0,1046.52104237,1030.83172524,1040.25000001,3811385.6365536004
121,2017-03-28 00:00:00,1025.43999975,1047.0,1042.70581575,1047.0,1846626.0383859198
122,2017-03-28 08:00:00,1042.32721306,1066.0,1047.0,1057.3,3420175.5151106
123,2017-03-28 16:00:00,1015.5,1058.12676884,1058.01,1042.34645781,2521116.51561022
124,2017-03-29 00:00:00,1008.0,1045.0,1042.0,1022.20536134,2309433.3467073003
125,2017-03-29 08:00:00,1019.00000001,1057.98,1022.20536134,1041.10000003,2171542.69790375
126,2017-03-29 16:00:00,1021.00000001,1048.8,1041.11595489,1040.0,1668135.55754341
127,2017-03-30 00:00:00,1038.33000002,1053.29999995,1040.0,1047.53880204,1355077.0000442201
128,2017-03-30 08:00:00,1022.0,1048.46847319,1044.00000008,1029.88,3135884.4591942
129,2017-03-30 16:00:00,1025.00000001,1044.27394255,1029.88,1040.59908959,3037603.8431024
130,2017-03-31 00:00:00,1036.79880654,1058.56999999,1040.59908959,1044.7564631,3464788.4109874
131,2017-03-31 08:00:00,1042.12931639,1095.0,1048.38602312,1089.66999,4242426.494659401
132,2017-03-31 16:00:00,1065.0,1090.00000001,1090.00000001,1081.36295113,2964948.6618892998
133,2017-04-01 00:00:00,1074.0,1096.0,1078.15705958,1095.99999999,1684836.5327343699
134,2017-04-01 08:00:00,1072.0,1107.11526922,1095.99999999,1081.00895054,2817317.5120473998
135,2017-04-01 16:00:00,1069.00000101,1097.0,1081.99999998,1095.87488705,1832425.8269414399
136,2017-04-02 00:00:00,1081.67936042,1100.10344202,1095.0,1095.81874867,1679994.3862191
137,2017-04-02 08:00:00,1075.0,1111.6000002,1098.99999998,1108.10286898,6200316.9075867
138,2017-04-02 16:00:00,1078.05694337,1140.0,1108.10286898,1106.63248382,9298407.2475676
139,2017-04-03 00:00:00,1101.01,1150.0,1107.797979,1135.09999996,7371352.9539642
140,2017-04-03 08:00:00,1120.41818297,1142.86403888,1135.09999982,1139.25935821,4267386.5188916
141,2017-04-03 16:00:00,1130.0,1161.0,1139.63000004,1151.2102033,5754659.255444599
142,2017-04-04 00:00:00,1140.19000001,1159.79797979,1151.2102033,1152.49900001,3615264.7137747
143,2017-04-04 08:00:00,1122.38204087,1164.43609029,1148.63071703,1132.69999994,4634265.2490558
144,2017-04-04 16:00:00,1124.00000004,1149.0,1131.4,1143.90818147,2297363.0078704
145,2017-04-05 00:00:00,1123.95075011,1147.88568475,1143.90818147,1128.00516042,2189107.049223
146,2017-04-05 08:00:00,1113.49769376,1132.10467609,1128.00516042,1121.445658,3730143.8489750996
147,2017-04-05 16:00:00,1120.97217789,1139.99999999,1121.44565801,1139.99999994,4464163.6471087
148,2017-04-06 00:00:00,1137.23976888,1168.79334329,1137.2656011,1155.71019643,3563293.3892448
149,2017-04-06 08:00:00,1150.052,1184.0613,1155.75514356,1167.98,3540014.3821134996
150,2017-04-06 16:00:00,1167.98000053,1220.0,1170.8793811,1193.92000001,7704241.6770813
151,2017-04-07 00:00:00,1176.52610038,1200.0,1194.11636853,1195.01000074,2300461.27740491
152,2017-04-07 08:00:00,1185.0,1200.49072498,1195.01000074,1198.49999976,4272791.9912431
153,2017-04-07 16:00:00,1186.269999,1208.0,1198.49999972,1197.58999997,3135767.4874109
154,2017-04-08 00:00:00,1181.0,1207.76999999,1197.58999997,1200.0,2155683.14502919
155,2017-04-08 08:00:00,1186.255,1202.25313762,1200.0,1187.21000001,1493298.30720093
156,2017-04-08 16:00:00,1172.40000002,1193.69467539,1187.0,1189.68903824,2293477.90531633
157,2017-04-09 00:00:00,1184.0,1195.59174038,1189.68903823,1190.5052,1384138.08029547
158,2017-04-09 08:00:00,1180.00000002,1210.0,1190.5052,1209.99999989,2320841.2018135497
159,2017-04-09 16:00:00,1206.02381846,1227.32926696,1209.99999986,1216.54157433,3328640.3145955997
160,2017-04-10 00:00:00,1210.99999001,1224.0,1216.54157429,1212.00197202,1212782.2004902
161,2017-04-10 08:00:00,1212.00197204,1228.99999993,1213.85738843,1218.04435616,1807049.30013916
162,2017-04-10 16:00:00,1202.0,1223.13730584,1218.04435616,1219.49999999,1690230.7075253
163,2017-04-11 00:00:00,1205.98,1222.64111228,1219.54999997,1207.79000318,1110303.12872214
164,2017-04-11 08:00:00,1206.25497776,1234.35000001,1210.39999,1233.79792644,1599863.32227423
165,2017-04-11 16:00:00,1227.2900001,1246.17325885,1231.88370002,1235.99999901,1852972.41603496
166,2017-04-12 00:00:00,1220.57,1240.24999996,1235.3121445,1230.0,1941616.0453338102
167,2017-04-12 08:00:00,1221.47106842,1237.699976,1230.0,1232.28345595,2010682.2968525
168,2017-04-12 16:00:00,1221.0,1235.00000003,1232.28345557,1227.00000044,2562007.3838175004
169,2017-04-13 00:00:00,1180.0,1240.0,1227.00000035,1205.92,3725576.3274665
170,2017-04-13 08:00:00,1180.00000001,1209.50000035,1205.91999995,1185.15177342,2886283.8105494
171,2017-04-13 16:00:00,1160.99998944,1192.0,1185.15177339,1186.00000004,2948911.7421363
172,2017-04-14 00:00:00,1183.98989962,1210.99999999,1188.98989872,1201.10099567,1718097.15603875
173,2017-04-14 08:00:00,1185.0,1221.73333333,1201.10099567,1214.99999964,2311095.92330914
174,2017-04-14 16:00:00,1200.0500755,1219.0,1212.00000023,1207.5051791,1745672.90304726
175,2017-04-15 00:00:00,1197.0,1213.992703,1207.5051791,1208.49999995,1219288.03006319
176,2017-04-15 08:00:00,1204.99999968,1218.0,1208.38615444,1214.85103432,1198616.84468695
177,2017-04-15 16:00:00,1185.99999959,1216.7770705,1214.85103432,1194.54959853,2529265.1040999
178,2017-04-16 00:00:00,1190.00000009,1210.83299998,1193.94839339,1210.5,1052958.70163515
179,2017-04-16 08:00:00,1201.11000008,1210.833,1210.5,1206.2100017,892032.10982648
180,2017-04-16 16:00:00,1206.2100015,1217.00000001,1206.2100017,1212.5,1308035.6477511302
181,2017-04-17 00:00:00,1205.26,1212.56,1212.56,1208.0188292,1049598.4728738
182,2017-04-17 08:00:00,1206.0,1233.57599553,1208.1188292,1228.88888886,2338183.65446235
183,2017-04-17 16:00:00,1222.565,1240.48624047,1225.10000171,1238.99999999,4109239.8256644
184,2017-04-18 00:00:00,1236.50000223,1270.0,1238.99999999,1268.41798975,3726262.8902328
185,2017-04-18 08:00:00,1253.65295172,1279.99999999,1268.0,1262.29999999,3297742.1951569403
186,2017-04-18 16:00:00,1255.10000001,1273.74999972,1262.29999999,1268.04810031,2431070.57913725
187,2017-04-19 00:00:00,1260.60000001,1272.0,1265.0,1264.40000035,1958532.2257987
188,2017-04-19 08:00:00,1257.00000001,1272.99999999,1264.40000035,1263.0,1808069.49180235
189,2017-04-19 16:00:00,1261.2000005,1293.0,1262.93380012,1262.88999999,2773517.79523335
190,2017-04-20 00:00:00,1260.0,1272.0,1262.89,1270.99999975,1402443.2257074602
191,2017-04-20 08:00:00,1266.5,1303.72598853,1270.99999958,1297.00000035,3020791.4262221297
192,2017-04-20 16:00:00,1290.99999981,1328.0,1297.00000006,1306.65000023,4205854.2203119
193,2017-04-21 00:00:00,1305.55,1326.21855984,1306.65000023,1318.9799992,1873353.11441334
194,2017-04-21 08:00:00,1311.0,1334.99999999,1318.9799992,1315.99999999,3021204.5737776
195,2017-04-21 16:00:00,1308.00000001,1329.53087304,1314.1160673,1328.0,1929285.92034915
196,2017-04-22 00:00:00,1317.99999984,1329.97,1328.0,1320.66767971,1237255.71942693
197,2017-04-22 08:00:00,1291.63403611,1321.02336679,1320.21804715,1308.19086133,2813686.5081387702
198,2017-04-22 16:00:00,1308.40639368,1349.0,1309.99999998,1346.0,2820073.8048553
199,2017-04-23 00:00:00,1336.91281766,1354.1,1345.3667575,1347.2,2702903.0026185997
200,2017-04-23 08:00:00,1336.33991796,1366.9,1347.19999999,1357.8888878,2725446.006764
201,2017-04-23 16:00:00,1340.64921961,1362.1819334,1357.88887277,1352.19356875,2034418.42355541
202,2017-04-24 00:00:00,1328.46,1357.76054805,1352.19356875,1330.0,2740364.9864009
203,2017-04-24 08:00:00,1325.95555477,1340.80469142,1330.0,1334.44500899,2466526.5399541
204,2017-04-24 16:00:00,1332.58774082,1354.99999999,1334.04038867,1347.39901051,1900342.71659885
205,2017-04-25 00:00:00,1341.0960042,1356.19999998,1346.86288997,1355.0,2551184.31480114
206,2017-04-25 08:00:00,1348.40000001,1365.0,1355.0,1360.0,1857758.43623247
207,2017-04-25 16:00:00,1360.0,1380.81459654,1360.0,1371.30000001,2221062.58802847
208,2017-04-26 00:00:00,1364.65264554,1378.81717971,1372.98,1376.70735012,1693630.75597402
209,2017-04-26 08:00:00,1373.77892712,1409.98765432,1376.70735007,1407.99999975,3843769.5290749
210,2017-04-26 16:00:00,1395.00000002,1412.93003847,1407.99999956,1398.62832429,2609837.6654876
211,2017-04-27 00:00:00,1390.00000009,1418.88882222,1398.62832429,1413.92202312,1660351.02893346
212,2017-04-27 08:00:00,1396.83256558,1437.36999998,1414.44412969,1436.99999975,4684430.9589034
213,2017-04-27 16:00:00,1420.8739971,1448.88882222,1436.34991898,1439.38101398,3532231.9695521
214,2017-04-28 00:00:00,1417.53336581,1450.0,1439.38101398,1427.94736017,4307637.3051118
215,2017-04-28 08:00:00,1370.74649004,1427.97829497,1427.94736017,1396.12496355,4330676.120833
216,2017-04-28 16:00:00,1369.54757195,1425.99999997,1396.12496352,1413.29999998,3396505.5555713
217,2017-04-29 00:00:00,1405.38165417,1429.696551,1413.29999997,1415.23938078,3967121.1367496
218,2017-04-29 08:00:00,1404.1203479,1422.99999999,1415.23938078,1415.0,3604232.7177604
219,2017-04-29 16:00:00,1408.52464139,1438.0,1415.0,1424.63835519,3579760.7002045
220,2017-04-30 00:00:00,1415.0,1432.33168081,1424.63835515,1426.99999964,2500238.870224
221,2017-04-30 08:00:00,1407.20000002,1427.77773329,1424.5332362,1425.10385295,2903651.7057481
222,2017-04-30 16:00:00,1402.0,1442.75347154,1425.07033016,1435.08977391,4117811.388652
223,2017-05-01 00:00:00,1429.01149368,1466.88882222,1435.08977389,1461.39600001,4206710.1032165
224,2017-05-01 08:00:00,1446.31137746,1512.00000003,1461.396,1497.2,7535105.669058399
225,2017-05-01 16:00:00,1490.02,1585.16,1500.99999994,1529.99999999,8296580.0299687
226,2017-05-02 00:00:00,1520.00000004,1562.89999998,1529.99999999,1548.99999812,2505402.007495
227,2017-05-02 08:00:00,1538.59447002,1615.02380427,1548.9999981,1558.99999999,5288641.0172296
228,2017-05-02 16:00:00,1510.0,1576.12672579,1559.18845514,1561.907,3777010.6936254
229,2017-05-03 00:00:00,1550.0,1594.0,1562.14433334,1554.51636583,2806143.2386504
230,2017-05-03 08:00:00,1545.30940914,1581.37777817,1554.00000001,1574.0,3911453.6864456004
231,2017-05-03 16:00:00,1556.8505303,1628.88882222,1574.59798989,1615.62000002,8343259.686283
232,2017-05-04 00:00:00,1597.004,1626.27424996,1615.62,1608.15245,4446536.1457227
233,2017-05-04 08:00:00,1606.94585159,1655.89999998,1606.94585161,1651.0,6231431.399947399
234,2017-05-04 16:00:00,1515.0,1699.13,1650.45000022,1603.89857162,15651273.1023315
235,2017-05-05 00:00:00,1600.79315497,1663.9717299,1603.89857162,1641.0,6888852.2244165
236,2017-05-05 08:00:00,1550.59999999,1661.0,1641.0,1586.15031634,11926800.287340999
237,2017-05-05 16:00:00,1454.12233181,1596.96495416,1589.9557245,1543.4,13581532.220049
238,2017-05-06 00:00:00,1540.34490983,1591.99999999,1543.40000001,1568.24697561,5482791.5803312
239,2017-05-06 08:00:00,1550.0407688,1591.37,1569.23973851,1554.0,6039299.8798773
240,2017-05-06 16:00:00,1553.96874023,1629.48,1554.5,1598.2058167,9875757.5296489
241,2017-05-07 00:00:00,1581.14590731,1614.97499999,1598.2058167,1581.76747703,5716575.4126512
242,2017-05-07 08:00:00,1568.0,1609.5816254,1581.76747703,1571.41382256,10541557.1732421
243,2017-05-07 16:00:00,1571.28023226,1657.0,1571.41382256,1620.15,14165368.6052973
244,2017-05-08 00:00:00,1609.99000001,1690.0,1621.99999994,1666.63092483,14341204.4531736
245,2017-05-08 08:00:00,1643.73278187,1687.0,1666.63092483,1655.65357632,10923832.834827501
246,2017-05-08 16:00:00,1649.8080511,1723.99999999,1655.01385454,1705.6743542,10422420.360560399
247,2017-05-09 00:00:00,1690.09940342,1775.00000001,1705.6743542,1775.00000001,8850133.102844
248,2017-05-09 08:00:00,1725.20000001,1798.88882222,1775.00000039,1761.99999999,12468311.7546729
249,2017-05-09 16:00:00,1702.0,1813.8000001,1765.93,1758.51393978,9712937.7320202
250,2017-05-10 00:00:00,1705.1,1777.01000001,1758.89751477,1755.0,7402673.746981701
251,2017-05-10 08:00:00,1745.66851877,1816.38960565,1748.00000001,1802.03989321,6410814.135090999
252,2017-05-10 16:00:00,1756.28797796,1809.15318012,1801.60000002,1799.99999997,5776698.3624168
253,2017-05-11 00:00:00,1757.41238003,1896.99999999,1799.99999997,1888.1575308,7943102.615344
254,2017-05-11 08:00:00,1845.654,1900.99899995,1890.0,1882.08141752,6470763.2554527
255,2017-05-11 16:00:00,1811.0,1893.0,1882.58249787,1860.10327257,8694927.0967052
256,2017-05-12 00:00:00,1759.55437169,1876.88899399,1857.5438325,1819.05892674,7030969.5630804
257,2017-05-12 08:00:00,1800.0,1858.85794054,1819.05892674,1808.291,6570688.2281158995
258,2017-05-12 16:00:00,1704.0,1824.20843162,1808.291,1735.70623556,9069501.670845501
259,2017-05-13 00:00:00,1651.95470847,1746.0,1735.70623556,1725.50000004,9215762.570313
260,2017-05-13 08:00:00,1723.00000002,1769.0,1723.00000002,1749.0,1666478.3172879699
261,2017-05-13 16:00:00,1730.11800009,1828.56892521,1757.0,1822.18209573,4605083.1914159
262,2017-05-14 00:00:00,1808.27969401,1849.246862,1822.18209573,1846.00000004,3901465.2319441
263,2017-05-14 08:00:00,1805.00000001,1855.0,1849.0,1809.1,3859538.1695171995
264,2017-05-14 16:00:00,1776.777,1830.0,1809.1,1826.0,4133858.6043904
265,2017-05-15 00:00:00,1766.0,1835.0,1821.00000004,1769.59999998,5073529.5591923
266,2017-05-15 08:00:00,1720.0,1784.99999999,1769.59999998,1734.8785587,7278707.8741793
267,2017-05-15 16:00:00,1725.2,1786.00000001,1734.8785587,1771.09832331,5643741.5430111
268,2017-05-16 00:00:00,1719.0,1777.68007911,1774.4785105,1738.52843991,8650944.5834381
269,2017-05-16 08:00:00,1735.00001,1799.99,1735.00001006,1799.98999997,6064884.4483084995
270,2017-05-16 16:00:00,1775.99999981,1799.98999997,1794.0,1787.00000024,5819677.4886022005
271,2017-05-17 00:00:00,1770.13994165,1891.8,1790.98999949,1853.93950213,13399487.3137266
272,2017-05-17 08:00:00,1846.52582226,1897.9,1853.93950213,1882.99999996,5073349.795583401
273,2017-05-17 16:00:00,1834.00000001,1890.2,1882.99999996,1872.99999994,6940261.748727
274,2017-05-18 00:00:00,1852.28556046,1899.96,1872.99999999,1884.86348697,7424889.6122062
275,2017-05-18 08:00:00,1860.0,1940.88206838,1880.0,1919.16969898,6055704.6477977
276,2017-05-18 16:00:00,1915.0390241,1948.0,1919.16969898,1942.14469914,4888380.040456099
277,2017-05-19 00:00:00,1935.0,1977.88899995,1942.2612287,1972.11,7531646.885210101
278,2017-05-19 08:00:00,1960.0,1994.0,1972.85471489,1971.2272176,6566229.5496023
279,2017-05-19 16:00:00,1925.99999996,1993.99900002,1969.61403793,1966.99999984,7205521.8799671
280,2017-05-20 00:00:00,1964.39597417,2000.0,1966.9999998,1994.99999971,5018343.9343557
281,2017-05-20 08:00:00,1959.94713601,1999.0,1995.00443906,1989.99999995,5540292.632962
282,2017-05-20 16:00:00,1981.70587403,2075.51461898,1985.28411911,2074.60645908,7869842.6144393
283,2017-05-21 00:00:00,2050.51840189,2084.99999992,2073.0,2060.0,4270769.3556977995
284,2017-05-21 08:00:00,1985.0,2099.99999999,2060.0,2028.0,7686711.7575811
285,2017-05-21 16:00:00,2000.0,2047.22920292,2028.0,2030.99999999,7683921.4760166
286,2017-05-22 00:00:00,2012.66542897,2160.44,2030.99999996,2154.66732494,8560096.2476452
287,2017-05-22 08:00:00,2039.00000003,2182.0,2154.66732494,2178.0,10403166.9662042
288,2017-05-22 16:00:00,1975.19120351,2229.19999997,2172.99999986,2090.00000006,13529195.232444998
289,2017-05-23 00:00:00,2065.0,2171.00000016,2092.00000003,2142.00000028,7289887.537213501
